SO2,NO2,O3,CO,PM10,PM2.5,total_bad
0.005,0.062,0.001,0.9,47.0,30.0,0
0.003,0.011000000000000001,0.027999999999999997,0.3,7.0,3.0,0
0.003,0.032,0.016,0.5,28.0,21.0,0
0.006999999999999999,0.033,0.017,0.5,63.0,29.0,0
0.002,0.051,0.002,0.8,41.0,29.0,0
0.002,0.023,0.02,0.3,12.0,3.0,0
0.004,0.027000000000000003,0.061,0.3,41.0,35.0,0
0.004,0.028999999999999998,0.024,0.5,21.0,15.0,0
0.006,0.017,0.008,0.2,11.0,4.0,0
0.002,0.006999999999999999,0.043,0.2,3.0,1.0,0
0.003,0.044000000000000004,0.002,0.7,40.0,32.0,0
0.003,0.032,0.015,0.3,21.0,16.0,0
0.005,0.046,0.002,0.7,42.0,30.0,0
0.004,0.045,0.022000000000000002,0.6,53.0,35.0,0
-1.0,-1.0,-1.0,-1.0,20.0,12.0,0
0.004,0.023,0.073,0.4,55.0,41.0,0
0.004,0.024,0.06,0.4,51.0,20.0,0
0.006,0.057,0.01,0.8,66.0,50.0,0
0.004,0.02,0.019,0.4,29.0,19.0,0
0.006,0.009000000000000001,0.026000000000000002,0.2,30.0,20.0,0
0.003,0.025,0.04,0.4,27.0,15.0,0
0.004,0.034,0.019,0.5,69.0,28.0,0
0.004,0.013000000000000001,0.027000000000000003,0.3,15.0,9.0,0
0.002,0.031,0.027000000000000003,0.4,9.0,4.0,0
0.005,0.022000000000000002,0.02,0.4,28.0,12.0,0
0.004,0.068,0.002,1.3,75.0,57.0,0
0.005,0.049,0.002,0.8,53.0,32.0,0
0.005,0.065,0.002,1.4,58.0,28.0,0
0.004,0.053,0.002,0.7,58.0,35.0,0
0.003,0.017,0.063,0.5,32.0,22.0,0
0.005,0.017,0.015,0.9,33.0,22.0,0
0.004,0.038,0.002,0.7,35.0,22.0,0
0.003,0.043,0.046,0.5,59.0,32.0,0
0.005,0.02,0.027999999999999997,0.3,33.0,28.0,0
0.002,0.013999999999999999,0.021,0.4,21.0,9.0,0
0.004,0.026000000000000002,0.019,0.6,18.0,16.0,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
0.005,0.019,0.027999999999999997,0.4,41.0,28.0,0
0.006,0.013000000000000001,0.048,0.4,41.0,19.0,0
0.003,0.02,0.018000000000000002,0.4,20.0,10.0,0
0.005,0.017,0.023,0.5,28.0,19.0,0
0.004,0.018000000000000002,0.022000000000000002,0.4,40.0,6.0,0
0.005,0.005,0.025,0.3,22.0,5.0,0
0.004,0.027000000000000003,0.03,0.4,41.0,27.0,0
0.006,0.018000000000000002,0.02,0.5,14.0,6.0,0
0.004,0.053,0.005,0.6,31.0,19.0,0
0.003,0.019,0.1,0.8,94.0,67.0,0
0.004,0.061,0.013999999999999999,0.5,46.0,24.0,0
0.004,0.061,0.006999999999999999,0.7,51.0,49.0,0
0.006,0.027000000000000003,0.008,0.4,16.0,10.0,0
0.004,0.013000000000000001,0.013999999999999999,0.3,9.0,4.0,0
0.004,0.016,0.032,0.3,25.0,16.0,0
0.004,0.011000000000000001,0.051,0.2,24.0,3.0,0
0.005,0.046,0.013000000000000001,0.7,44.0,28.0,0
0.003,0.011000000000000001,0.018000000000000002,0.3,5.0,1.0,0
0.004,0.026000000000000002,0.07400000000000001,0.4,49.0,37.0,0
0.005,0.04,0.005,0.6,54.0,25.0,0
0.002,0.008,0.046,0.3,17.0,1.0,0
0.003,0.039,0.008,0.6,50.0,23.0,0
0.004,0.024,0.065,0.4,30.0,12.0,0
0.003,0.008,0.043,0.3,9.0,4.0,0
0.004,0.017,0.022000000000000002,0.3,22.0,10.0,0
0.003,0.023,0.003,0.4,15.0,8.0,0
0.004,0.018000000000000002,0.044000000000000004,0.6,50.0,29.0,0
0.002,0.013999999999999999,0.05,0.2,14.0,7.0,0
0.004,0.026000000000000002,0.012,0.5,-1.0,-1.0,0
0.004,0.013000000000000001,0.054000000000000006,0.4,16.0,21.0,0
0.009000000000000001,0.043,0.008,0.7,103.0,45.0,0
0.003,0.022000000000000002,0.035,0.5,71.0,26.0,0
0.003,0.019,0.028999999999999998,0.4,80.0,13.0,0
0.006999999999999999,0.051,0.016,0.8,93.0,64.0,0
0.003,0.057999999999999996,0.003,0.8,83.0,52.0,0
0.008,0.064,0.012,0.8,100.0,76.0,0
0.002,0.017,0.026000000000000002,0.3,12.0,10.0,0
0.003,0.018000000000000002,0.015,0.3,42.0,22.0,0
0.006,0.069,0.008,1.5,185.0,143.0,0
0.002,0.019,0.018000000000000002,0.4,32.0,15.0,0
0.005,0.009000000000000001,0.042,0.3,262.0,17.0,0
0.005,0.073,0.002,1.2,59.0,49.0,0
0.003,0.02,0.036000000000000004,0.3,23.0,9.0,0
0.006,0.021,0.071,0.5,85.0,30.0,0
0.006999999999999999,0.012,0.031,0.5,66.0,34.0,0
0.002,0.022000000000000002,0.02,0.3,12.0,8.0,0
0.003,0.03,0.028999999999999998,0.7,70.0,55.0,0
0.004,0.043,0.003,0.7,50.0,35.0,0
0.004,0.006999999999999999,0.035,0.3,30.0,7.0,0
0.003,0.024,0.035,0.4,27.0,21.0,0
0.003,0.027999999999999997,0.034,0.4,80.0,50.0,0
0.005,0.01,0.049,0.3,143.0,21.0,0
0.005,0.037000000000000005,0.01,0.3,39.0,17.0,0
0.005,0.03,0.017,0.5,35.0,26.0,0
0.005,0.015,0.049,0.4,30.0,18.0,0
0.006,0.038,0.018000000000000002,0.4,43.0,32.0,0
0.006,0.039,0.05,0.4,60.0,46.0,0
0.005,0.051,0.002,0.9,44.0,32.0,0
0.002,0.013000000000000001,0.028999999999999998,0.3,23.0,16.0,0
0.003,0.006999999999999999,0.039,0.3,21.0,7.0,0
0.002,0.013000000000000001,0.044000000000000004,0.6,16.0,9.0,0
0.047,0.004,0.27399999999999997,4.9,0.0,0.0,0
0.005,0.035,0.023,0.4,43.0,33.0,0
0.003,0.011000000000000001,0.039,0.3,24.0,13.0,0
0.004,0.019,0.044000000000000004,0.5,53.0,36.0,0
0.006,0.021,0.01,0.5,34.0,18.0,0
0.003,0.05,0.005,0.9,39.0,32.0,0
0.005,0.031,0.024,0.5,30.0,22.0,0
0.003,0.019,0.034,0.6,80.0,46.0,0
0.003,0.032,0.027999999999999997,0.5,42.0,27.0,0
0.006,0.040999999999999995,0.004,0.7,65.0,31.0,0
0.008,0.02,0.073,0.4,49.0,26.0,0
0.004,0.034,0.009000000000000001,0.9,43.0,9.0,0
0.003,0.028999999999999998,0.048,0.5,38.0,10.0,0
0.003,0.028999999999999998,0.027999999999999997,0.4,10.0,5.0,0
0.003,0.024,0.035,0.3,25.0,13.0,0
0.005,0.031,0.006,0.8,61.0,17.0,0
0.004,0.024,0.057,0.4,33.0,21.0,0
0.009000000000000001,0.055,0.033,0.7,70.0,53.0,0
0.01,0.027000000000000003,0.052000000000000005,1.0,80.0,28.0,0
0.004,0.02,0.027000000000000003,0.2,9.0,2.0,0
0.003,0.017,0.018000000000000002,0.4,28.0,11.0,0
0.005,0.01,0.027999999999999997,0.5,49.0,28.0,0
0.003,0.022000000000000002,0.028999999999999998,0.5,26.0,20.0,0
0.005,0.036000000000000004,0.01,0.6,31.0,19.0,0
0.004,0.012,0.052000000000000005,0.3,26.0,10.0,0
0.006,0.065,0.009000000000000001,1.0,203.0,139.0,0
0.004,0.01,0.04,0.3,12.0,7.0,0
0.004,0.032,0.021,0.7,43.0,27.0,0
0.006999999999999999,0.049,0.006,0.7,88.0,41.0,0
0.005,0.028999999999999998,0.013000000000000001,0.5,31.0,17.0,0
0.005,0.022000000000000002,0.017,0.3,21.0,11.0,0
0.006,0.040999999999999995,0.006,0.4,26.0,11.0,0
0.009000000000000001,0.033,0.002,0.8,40.0,30.0,0
0.005,0.02,0.11800000000000001,0.5,54.0,47.0,0
0.004,0.013999999999999999,0.017,0.3,8.0,4.0,0
0.005,0.011000000000000001,0.040999999999999995,0.3,26.0,11.0,0
0.003,0.006999999999999999,0.011000000000000001,0.1,9.0,8.0,0
0.005,0.017,0.031,1.0,170.0,117.0,0
0.006999999999999999,0.051,0.013000000000000001,0.8,83.0,44.0,0
0.005,0.035,0.024,0.4,62.0,46.0,0
0.005,0.02,0.013000000000000001,0.3,37.0,23.0,0
0.003,0.022000000000000002,0.049,0.6,59.0,32.0,0
0.002,0.033,0.02,0.4,19.0,15.0,0
0.003,0.027000000000000003,0.038,0.5,42.0,29.0,0
0.003,0.027000000000000003,0.023,0.4,24.0,17.0,0
0.006999999999999999,0.044000000000000004,0.008,0.5,43.0,25.0,0
0.004,0.021,0.032,0.4,446.0,238.0,0
0.006,0.04,0.006,0.8,49.0,39.0,0
0.005,0.012,0.033,0.5,14.0,3.0,0
0.005,0.03,0.031,0.4,22.0,21.0,0
0.003,0.016,0.026000000000000002,0.7,-1.0,9.0,0
0.002,0.03,0.004,0.2,18.0,12.0,0
0.005,0.027999999999999997,0.016,0.5,28.0,17.0,0
0.002,0.022000000000000002,0.023,0.5,27.0,15.0,0
0.005,0.031,0.012,0.3,30.0,11.0,0
0.005,0.018000000000000002,0.064,0.4,152.0,23.0,0
0.004,0.021,0.063,0.4,25.0,16.0,0
0.002,0.013999999999999999,0.032,0.3,16.0,5.0,0
0.008,0.075,0.001,0.9,98.0,87.0,0
0.004,0.017,0.033,0.4,15.0,8.0,0
0.002,0.008,0.051,0.4,57.0,36.0,0
0.003,0.021,0.059000000000000004,0.4,55.0,38.0,0
0.004,0.018000000000000002,0.055999999999999994,0.6,35.0,34.0,0
0.002,0.013999999999999999,0.012,0.5,5.0,1.0,0
0.004,0.022000000000000002,0.045,0.7,34.0,25.0,0
0.004,0.035,0.055999999999999994,0.4,33.0,16.0,0
0.004,0.021,0.066,0.7,985.0,19.0,0
0.006,0.027999999999999997,0.048,0.5,95.0,61.0,0
0.004,0.049,0.006999999999999999,0.7,51.0,33.0,0
0.002,0.016,0.028999999999999998,0.3,22.0,15.0,0
0.004,0.017,0.035,0.4,18.0,2.0,0
0.004,0.038,0.019,0.6,69.0,39.0,0
0.006999999999999999,0.038,0.055999999999999994,0.4,175.0,37.0,0
0.004,0.055999999999999994,0.002,1.1,35.0,23.0,0
0.002,0.039,0.046,0.4,39.0,15.0,0
0.005,0.012,0.023,0.3,27.0,18.0,0
0.003,0.052000000000000005,0.019,0.5,38.0,23.0,0
0.002,0.012,0.035,0.3,7.0,2.0,0
0.002,0.027000000000000003,0.002,0.8,31.0,23.0,0
0.004,0.028999999999999998,0.032,0.4,57.0,45.0,0
0.002,0.032,0.027000000000000003,0.5,45.0,24.0,0
0.005,0.016,0.009000000000000001,0.4,49.0,30.0,0
0.005,0.031,0.006,0.6,51.0,35.0,0
0.005,0.046,0.008,0.8,45.0,18.0,0
0.006999999999999999,0.023,0.033,0.4,29.0,15.0,0
0.003,0.013000000000000001,0.031,0.4,17.0,12.0,0
0.003,0.015,0.027000000000000003,0.2,18.0,10.0,0
0.004,0.027000000000000003,0.035,0.7,71.0,57.0,0
0.004,0.043,0.026000000000000002,0.5,66.0,26.0,0
0.003,0.034,0.009000000000000001,0.6,49.0,26.0,0
0.002,0.017,0.013999999999999999,0.3,25.0,15.0,0
0.004,0.02,0.059000000000000004,0.6,30.0,17.0,0
0.004,0.028999999999999998,0.006999999999999999,0.4,29.0,21.0,0
0.005,0.023,0.031,0.8,75.0,44.0,0
0.003,0.02,0.032,0.5,43.0,17.0,0
0.003,0.011000000000000001,0.03,0.4,41.0,34.0,0
0.004,0.016,0.021,0.3,43.0,7.0,0
0.005,0.038,0.005,0.9,58.0,35.0,0
0.0,0.0,0.0,0.0,51.0,20.0,0
0.003,0.012,0.023,0.3,17.0,3.0,0
0.003,0.06,0.003,0.9,88.0,44.0,0
0.006999999999999999,0.02,0.049,0.5,50.0,39.0,0
0.006999999999999999,0.044000000000000004,0.002,0.8,39.0,33.0,0
0.003,0.011000000000000001,0.04,0.3,21.0,12.0,0
0.004,0.016,0.042,0.3,29.0,12.0,0
0.005,0.023,0.036000000000000004,0.5,30.0,16.0,0
0.003,0.06,0.002,0.7,46.0,31.0,0
0.003,0.022000000000000002,0.046,0.7,36.0,19.0,0
0.005,0.062,0.002,0.8,58.0,26.0,0
0.003,0.044000000000000004,0.016,0.6,40.0,26.0,0
0.005,0.025,0.025,0.4,44.0,29.0,0
0.002,0.018000000000000002,0.031,0.4,12.0,8.0,0
0.003,0.006999999999999999,0.037000000000000005,0.5,53.0,44.0,0
0.003,0.015,0.026000000000000002,0.4,31.0,21.0,0
0.004,0.016,0.051,0.3,37.0,15.0,0
0.005,0.077,0.002,1.5,53.0,42.0,0
0.003,0.047,0.008,0.4,51.0,27.0,0
0.002,0.022000000000000002,0.043,0.4,41.0,22.0,0
0.004,0.013000000000000001,0.038,0.3,30.0,11.0,0
0.003,0.013000000000000001,0.01,0.4,5.0,3.0,0
0.002,0.033,0.013999999999999999,0.5,46.0,17.0,0
0.003,0.022000000000000002,0.024,0.5,24.0,15.0,0
0.004,0.026000000000000002,0.055,0.5,56.0,40.0,0
0.002,0.027000000000000003,0.01,0.4,11.0,3.0,0
0.003,0.033,0.017,0.5,73.0,34.0,0
0.003,0.04,0.02,0.7,58.0,44.0,0
0.003,0.02,0.063,0.3,29.0,18.0,0
0.004,0.022000000000000002,0.022000000000000002,0.4,34.0,13.0,0
0.005,0.042,0.0,0.7,90.0,48.0,0
0.004,0.026000000000000002,0.035,0.7,129.0,110.0,0
0.002,0.015,0.015,0.3,5.0,4.0,0
0.003,0.013000000000000001,0.031,0.5,42.0,22.0,0
0.004,0.023,0.03,0.3,24.0,16.0,0
0.005,0.023,0.022000000000000002,0.3,27.0,13.0,0
0.003,0.009000000000000001,0.025,0.4,49.0,17.0,0
0.003,0.019,0.051,0.3,27.0,18.0,0
0.004,0.055,0.031,0.5,61.0,41.0,0
0.002,0.009000000000000001,0.033,0.4,15.0,8.0,0
0.004,0.051,0.049,0.7,180.0,52.0,0
0.004,0.03,0.034,0.4,33.0,19.0,0
0.004,0.023,0.023,0.4,40.0,12.0,0
0.006,0.054000000000000006,0.003,0.5,34.0,3.0,0
0.006,0.017,0.061,0.3,43.0,26.0,0
0.003,0.015,0.05,0.4,18.0,18.0,0
0.006,0.023,0.052000000000000005,0.4,53.0,28.0,0
0.006,0.065,0.002,1.3,47.0,30.0,0
0.004,0.018000000000000002,0.085,0.5,26.0,18.0,0
0.004,0.032,0.051,0.6,58.0,30.0,0
0.003,0.051,0.013000000000000001,0.6,26.0,18.0,0
0.004,0.013999999999999999,0.067,0.4,36.0,18.0,0
0.004,0.035,0.021,0.5,35.0,13.0,0
0.005,0.046,0.003,1.0,49.0,39.0,0
0.004,0.051,0.002,0.7,48.0,31.0,0
0.002,0.01,0.027999999999999997,0.3,21.0,8.0,0
0.006999999999999999,0.011000000000000001,0.051,0.4,44.0,35.0,0
0.002,0.048,0.009000000000000001,0.4,40.0,16.0,0
0.004,0.013999999999999999,0.046,0.3,68.0,14.0,0
0.004,0.026000000000000002,0.023,0.3,71.0,18.0,0
0.005,0.03,0.05,0.4,101.0,46.0,0
0.006,0.02,0.008,0.3,25.0,21.0,0
0.005,0.013999999999999999,0.034,0.5,10.0,9.0,0
0.005,0.031,0.011000000000000001,0.6,40.0,35.0,0
0.006,0.038,0.017,0.5,49.0,22.0,0
0.006999999999999999,0.032,0.019,0.5,51.0,26.0,0
0.004,0.01,0.032,0.4,20.0,8.0,0
0.005,0.011000000000000001,0.027999999999999997,0.3,6.0,2.0,0
0.005,0.024,0.022000000000000002,0.2,21.0,6.0,0
0.004,0.02,0.079,0.4,36.0,17.0,0
0.003,0.03,0.006,0.5,38.0,20.0,0
0.002,0.022000000000000002,0.052000000000000005,0.5,49.0,34.0,0
0.004,0.013999999999999999,0.042,0.3,32.0,11.0,0
0.002,0.023,0.049,0.4,40.0,26.0,0
0.004,0.040999999999999995,0.002,0.7,56.0,32.0,0
0.006,0.016,0.035,0.6,35.0,26.0,0
0.003,0.042,0.018000000000000002,0.5,30.0,22.0,0
0.004,0.012,0.044000000000000004,0.4,22.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.005,0.04,0.022000000000000002,0.3,56.0,37.0,0
0.004,0.027000000000000003,0.055,0.4,47.0,25.0,0
0.005,0.027000000000000003,0.032,0.5,46.0,33.0,0
0.004,0.023,0.043,0.3,45.0,17.0,0
0.008,0.084,0.003,0.8,87.0,51.0,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
0.006999999999999999,0.016,0.016,0.4,20.0,7.0,0
0.004,0.032,0.033,0.4,37.0,14.0,0
0.003,0.009000000000000001,0.015,0.4,14.0,8.0,0
0.006999999999999999,0.057,0.002,1.1,53.0,32.0,0
0.009000000000000001,0.068,0.003,0.9,145.0,119.0,0
0.009000000000000001,0.027999999999999997,0.05,0.6,43.0,27.0,0
0.003,0.01,0.026000000000000002,0.3,14.0,7.0,0
0.003,0.03,0.031,0.4,27.0,17.0,0
0.004,0.031,0.009000000000000001,0.4,22.0,9.0,0
0.006,0.057,0.002,1.0,33.0,24.0,0
0.003,0.013999999999999999,0.040999999999999995,0.3,96.0,12.0,0
0.001,0.013000000000000001,0.039,0.1,28.0,12.0,0
0.003,0.04,0.002,0.7,42.0,21.0,0
0.002,0.023,0.044000000000000004,0.3,29.0,10.0,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
0.006,0.017,0.006,0.3,18.0,14.0,0
0.004,0.025,0.044000000000000004,0.4,26.0,21.0,0
0.002,0.043,0.009000000000000001,0.4,34.0,33.0,0
0.004,0.052000000000000005,0.006,0.7,46.0,31.0,0
0.005,0.040999999999999995,0.006999999999999999,0.4,45.0,22.0,0
0.008,0.012,0.027000000000000003,0.4,33.0,17.0,0
0.006999999999999999,0.028999999999999998,0.012,0.6,43.0,26.0,0
0.002,0.026000000000000002,0.017,0.3,10.0,6.0,0
0.005,0.051,0.011000000000000001,0.9,43.0,28.0,0
0.006,0.018000000000000002,0.034,0.3,92.0,15.0,0
0.005,0.009000000000000001,0.048,0.2,20.0,9.0,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
0.008,0.019,0.083,0.4,55.0,31.0,0
0.004,0.034,0.038,0.4,22.0,14.0,0
0.006,0.036000000000000004,0.013000000000000001,0.3,29.0,14.0,0
0.003,0.026000000000000002,0.024,0.3,29.0,18.0,0
0.005,0.016,0.057999999999999996,0.3,39.0,36.0,0
0.006999999999999999,0.013000000000000001,0.068,0.3,176.0,25.0,0
0.004,0.032,0.065,0.4,31.0,15.0,0
0.004,0.024,0.034,0.3,40.0,15.0,0
0.005,0.01,0.087,0.4,59.0,25.0,0
0.003,0.006,0.033,0.2,18.0,7.0,0
0.005,0.021,0.012,0.4,34.0,29.0,0
0.004,0.07200000000000001,0.003,0.5,70.0,37.0,0
0.001,0.021,0.075,0.4,68.0,56.0,0
0.002,0.011000000000000001,0.02,0.2,12.0,4.0,0
0.003,0.017,0.04,0.4,29.0,22.0,0
0.003,0.006999999999999999,0.026000000000000002,0.2,19.0,11.0,0
0.005,0.040999999999999995,0.006,0.3,31.0,14.0,0
0.004,0.04,0.018000000000000002,0.3,82.0,49.0,0
0.004,0.012,0.031,0.3,39.0,13.0,0
0.003,0.038,0.059000000000000004,0.4,33.0,19.0,0
0.004,0.026000000000000002,0.021,0.8,141.0,53.0,0
0.019,0.065,0.02,0.9,157.0,81.0,0
0.002,0.021,0.034,0.3,17.0,7.0,0
0.004,0.055999999999999994,0.002,0.7,30.0,18.0,0
0.004,0.03,0.025,0.4,34.0,21.0,0
0.008,0.025,0.033,0.4,50.0,44.0,0
0.006,0.032,0.006,0.6,49.0,25.0,0
0.004,0.011000000000000001,0.042,0.3,18.0,11.0,0
0.005,0.037000000000000005,0.013000000000000001,0.6,56.0,31.0,0
0.004,0.013999999999999999,0.031,0.4,69.0,13.0,0
0.003,0.015,0.009000000000000001,0.7,21.0,9.0,0
0.005,0.033,0.008,1.0,48.0,15.0,0
0.003,0.045,0.005,0.8,36.0,31.0,0
0.005,0.046,0.003,0.8,72.0,50.0,0
0.005,0.018000000000000002,0.02,0.5,31.0,27.0,0
0.003,0.015,0.037000000000000005,0.5,22.0,19.0,0
0.002,0.033,0.004,0.4,23.0,11.0,0
0.003,0.037000000000000005,0.008,0.6,50.0,54.0,0
0.002,0.011000000000000001,0.027999999999999997,0.3,15.0,5.0,0
0.004,0.019,0.02,0.6,29.0,20.0,0
0.003,0.025,0.033,0.3,21.0,5.0,0
0.005,0.044000000000000004,0.006,0.9,45.0,23.0,0
0.004,0.025,0.027000000000000003,0.3,11.0,12.0,0
0.003,0.057,0.003,0.6,52.0,31.0,0
0.005,0.008,0.046,0.1,61.0,40.0,0
0.003,0.036000000000000004,0.013000000000000001,0.4,41.0,23.0,0
0.005,0.045,0.005,0.6,10.0,6.0,0
0.005,0.055,0.003,0.8,71.0,36.0,0
0.005,0.037000000000000005,0.002,0.0,28.0,20.0,0
0.002,0.015,0.044000000000000004,0.3,26.0,21.0,0
0.005,0.028999999999999998,0.021,0.5,38.0,19.0,0
0.004,0.047,0.006,0.8,61.0,42.0,0
0.004,0.061,0.005,0.8,152.0,76.0,0
0.004,0.024,0.025,0.3,26.0,19.0,0
0.005,0.034,0.01,0.8,33.0,12.0,0
0.0,0.0,0.0,0.0,61.0,52.0,0
0.005,0.013999999999999999,0.032,0.3,34.0,25.0,0
0.004,0.047,0.023,0.7,48.0,37.0,0
0.004,0.049,0.002,0.7,44.0,28.0,0
0.005,0.03,0.022000000000000002,0.3,74.0,29.0,0
0.003,0.052000000000000005,0.002,0.8,38.0,31.0,0
0.006,0.006999999999999999,0.031,0.3,5.0,2.0,0
0.003,0.011000000000000001,0.013000000000000001,0.1,12.0,3.0,0
0.008,0.033,0.005,0.3,43.0,20.0,0
0.005,0.013999999999999999,0.021,0.3,22.0,10.0,0
0.004,0.013999999999999999,0.042,0.4,105.0,24.0,0
0.005,0.02,0.043,0.4,73.0,42.0,0
0.003,0.019,0.019,0.4,39.0,26.0,0
0.005,0.019,0.044000000000000004,0.2,40.0,26.0,0
0.004,0.017,0.033,0.6,40.0,33.0,0
0.005,0.015,0.054000000000000006,0.4,74.0,50.0,0
0.004,0.05,0.009000000000000001,0.6,33.0,18.0,0
0.006999999999999999,0.03,0.018000000000000002,0.8,44.0,29.0,0
0.004,0.018000000000000002,0.025,0.5,31.0,17.0,0
0.002,0.033,0.027000000000000003,0.5,5.0,4.0,0
0.02,0.024,0.022000000000000002,0.4,30.0,12.0,0
0.003,0.022000000000000002,0.025,0.4,69.0,43.0,0
0.004,0.019,0.018000000000000002,0.4,12.0,4.0,0
0.003,0.019,0.017,0.3,19.0,8.0,0
0.003,0.012,0.026000000000000002,0.5,21.0,15.0,0
0.005,0.07,0.003,0.9,99.0,77.0,0
0.006999999999999999,0.013000000000000001,0.025,0.3,81.0,22.0,0
0.003,0.013000000000000001,0.047,0.3,30.0,11.0,0
0.003,0.013999999999999999,0.025,0.3,23.0,2.0,0
0.003,0.025,0.027000000000000003,0.4,19.0,9.0,0
0.004,0.019,0.025,0.4,27.0,22.0,0
0.006999999999999999,0.031,0.05,0.6,62.0,45.0,0
0.004,0.018000000000000002,0.035,0.5,31.0,19.0,0
0.004,0.052000000000000005,0.03,0.6,78.0,58.0,0
0.003,0.031,0.01,0.5,56.0,44.0,0
0.004,0.04,0.009000000000000001,0.5,23.0,15.0,0
0.005,0.042,0.005,1.7,86.0,68.0,0
0.003,0.033,0.032,0.6,63.0,48.0,0
0.006999999999999999,0.062,0.031,0.6,103.0,84.0,0
0.002,0.013999999999999999,0.047,0.6,36.0,27.0,0
0.002,0.015,0.034,0.3,13.0,5.0,0
0.005,0.022000000000000002,0.016,0.3,47.0,26.0,0
0.008,0.054000000000000006,0.006999999999999999,0.8,109.0,95.0,0
0.003,0.023,0.016,0.3,9.0,2.0,0
0.004,0.038,0.042,0.4,53.0,27.0,0
0.002,0.024,0.021,0.2,19.0,18.0,0
0.004,0.013999999999999999,0.036000000000000004,0.5,22.0,11.0,0
0.004,0.069,0.011000000000000001,0.8,94.0,67.0,0
0.002,0.026000000000000002,0.025,0.6,20.0,21.0,0
0.005,0.038,0.006,0.5,43.0,24.0,0
0.004,0.067,0.01,1.2,78.0,35.0,0
0.004,0.013000000000000001,0.008,0.4,6.0,7.0,0
0.004,0.027000000000000003,0.028999999999999998,0.2,29.0,11.0,0
0.006,0.021,0.023,0.6,21.0,15.0,0
0.004,0.042,0.006999999999999999,0.5,16.0,11.0,0
0.003,0.02,0.019,0.3,32.0,25.0,0
0.005,0.04,0.004,0.6,30.0,17.0,0
0.004,0.015,0.018000000000000002,0.5,25.0,17.0,0
0.003,0.055,0.001,0.7,33.0,23.0,0
0.003,0.01,0.063,0.4,29.0,7.0,0
0.003,0.013999999999999999,0.057999999999999996,0.3,18.0,9.0,0
0.006,0.036000000000000004,0.028999999999999998,0.5,28.0,16.0,0
0.003,0.032,0.013999999999999999,0.3,24.0,11.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.006999999999999999,0.038,0.002,0.6,31.0,19.0,0
0.006,0.071,0.023,0.4,81.0,25.0,0
0.001,0.016,0.043,0.5,72.0,40.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.004,0.048,0.015,0.4,29.0,19.0,0
0.004,0.01,0.019,0.2,39.0,11.0,0
0.004,0.037000000000000005,0.006999999999999999,0.5,48.0,30.0,0
0.004,0.049,0.008,0.9,87.0,54.0,0
0.002,0.019,0.008,0.3,13.0,3.0,0
0.003,0.024,0.02,0.5,40.0,19.0,0
0.005,0.038,0.01,0.7,72.0,65.0,0
0.005,0.06,0.004,0.6,104.0,76.0,0
0.004,0.013999999999999999,0.023,0.4,13.0,5.0,0
0.006,0.045,0.002,1.0,54.0,37.0,0
0.004,0.071,0.002,1.1,62.0,41.0,0
0.004,0.037000000000000005,0.016,0.6,23.0,14.0,0
0.003,0.044000000000000004,0.017,0.6,53.0,38.0,0
0.004,0.027000000000000003,0.037000000000000005,0.3,46.0,15.0,0
0.006,0.017,0.045,0.5,81.0,54.0,0
0.005,0.017,0.061,0.4,44.0,29.0,0
0.004,0.023,0.019,0.4,33.0,28.0,0
0.004,0.011000000000000001,0.064,0.7,25.0,17.0,0
0.002,0.011000000000000001,0.005,0.5,11.0,3.0,0
0.002,0.017,0.013000000000000001,0.2,5.0,1.0,0
0.004,0.035,0.004,0.4,8.0,18.0,0
0.003,0.03,0.009000000000000001,0.5,28.0,15.0,0
0.004,0.059000000000000004,0.002,0.9,72.0,54.0,0
0.004,0.052000000000000005,0.003,0.6,16.0,14.0,0
0.006999999999999999,0.02,0.028999999999999998,0.6,49.0,29.0,0
0.005,0.032,0.018000000000000002,0.4,23.0,15.0,0
0.005,0.07200000000000001,0.002,1.0,54.0,39.0,0
0.004,0.051,0.006999999999999999,0.5,53.0,37.0,0
0.006,0.017,0.066,0.4,42.0,27.0,0
0.006,0.02,0.025,0.5,49.0,41.0,0
0.002,0.018000000000000002,0.033,0.4,25.0,12.0,0
0.003,0.025,0.006999999999999999,0.3,9.0,3.0,0
0.004,0.018000000000000002,0.006,0.5,26.0,11.0,0
0.006999999999999999,0.027999999999999997,0.064,0.5,18.0,13.0,0
0.003,0.003,0.022000000000000002,0.3,11.0,7.0,0
0.005,0.061,0.002,1.6,80.0,53.0,0
0.008,0.04,0.013999999999999999,0.5,50.0,27.0,0
0.003,0.006999999999999999,0.046,0.3,10.0,4.0,0
0.006,0.026000000000000002,0.013000000000000001,0.4,25.0,14.0,0
0.006,0.062,0.006999999999999999,0.5,39.0,18.0,0
0.006999999999999999,0.044000000000000004,0.006999999999999999,0.6,50.0,32.0,0
0.006,0.006999999999999999,0.039,0.2,6.0,7.0,0
